Unnamed: 0,district,roomnum,hall,AREA,C_floor,floor_num,school,subway,per_price
228847639,luohu,2,2,76.0,middle,7,1,1,5.0
228552150,luohu,1,1,38.8,low,33,1,1,5.3866
224012391,luohu,2,2,65.2,high,31,0,1,4.8773
228749918,luohu,2,2,74.0,low,27,1,1,8.7838
228803177,luohu,2,2,68.9,low,32,1,1,5.6604
228958378,luohu,2,1,63.1,high,32,1,1,5.0396
228800907,luohu,3,2,112.64,low,25,1,1,7.8125
226191852,luohu,1,1,36.0,middle,30,0,1,4.6944
228375461,luohu,4,2,131.6,low,36,1,1,10.6383
228225015,luohu,1,1,38.44,middle,33,1,1,5.7232
228802426,luohu,3,2,97.3,middle,32,1,1,6.9887
228723568,luohu,2,1,53.0,middle,6,1,1,6.7925
228860660,luohu,2,2,43.69,high,35,1,1,6.363
228922422,luohu,3,2,75.6,middle,32,1,1,5.0265
226315094,luohu,1,1,39.1,low,33,1,1,5.1151
228480298,luohu,2,1,46.9,middle,24,1,1,4.371
228847530,luohu,2,2,67.1,middle,32,1,1,9.1893
227693701,luohu,1,1,39.71,high,32,1,1,7.177
228254930,luohu,3,2,97.69,high,32,1,1,6.2238
228404521,luohu,1,1,41.0,high,30,1,1,5.7317
228940655,luohu,1,1,35.37,high,17,0,1,9.0472
228603726,luohu,1,0,28.0,middle,29,0,1,10.3571
228890598,luohu,3,2,89.0,middle,30,1,1,6.9663
228921848,luohu,3,2,151.25,low,38,0,1,8.7934
227472845,luohu,2,2,73.7,high,7,0,1,8.1411
228904199,luohu,3,2,90.0,middle,30,0,0,5.8667
228651010,luohu,3,1,99.0,middle,31,1,1,4.2424
228584447,luohu,2,1,62.2,high,31,0,1,6.9132
228673487,luohu,3,1,76.0,low,32,0,1,5.0658
228869792,luohu,3,2,142.14,low,48,1,1,8.4424
228213928,luohu,5,2,697.2,high,42,0,1,10.7573
228958313,luohu,3,2,141.0,low,48,1,1,7.4468
228555207,luohu,3,1,75.86,middle,34,1,1,5.1015
228745249,luohu,1,1,40.5,middle,30,1,1,10.6173
228563701,luohu,1,1,31.92,low,24,1,1,7.6754
227458521,luohu,3,1,86.01,low,18,1,0,5.6738
226958350,luohu,3,1,93.3,high,25,1,1,4.9839
228420380,luohu,3,1,89.0,low,7,1,1,5.7303
226945051,luohu,2,2,74.7,middle,28,1,0,4.8193
227724421,luohu,1,1,38.9,middle,32,1,1,7.1465
228802265,luohu,2,2,79.5,middle,32,1,1,7.044
228978431,luohu,2,2,44.13,high,30,1,1,7.4779
228505788,luohu,2,1,53.28,high,30,1,1,9.7598
228730065,luohu,1,1,40.88,high,30,1,1,11.9374
228584868,luohu,2,2,57.1,high,31,1,1,6.1296
227962490,luohu,4,2,123.0,low,32,0,1,5.9268
228837871,luohu,2,2,69.0,middle,33,0,0,1.3333
228748431,luohu,2,1,52.9,high,32,0,1,5.482
228922619,luohu,3,2,109.0,middle,33,0,1,5.8593
228846875,luohu,2,1,35.14,high,22,1,1,5.1949
228890585,luohu,1,1,36.4,middle,35,1,1,5.7692
227813530,luohu,2,2,80.0,middle,7,0,0,5.125
227981152,luohu,1,1,44.48,high,25,1,1,5.7329
228958437,luohu,3,2,87.0,middle,31,1,1,5.8851
228388843,luohu,3,2,87.5,high,38,0,1,6.8
227371002,luohu,2,2,69.0,middle,31,0,1,4.9275
227868017,luohu,2,2,45.0,middle,31,1,1,4.3333
227961633,luohu,3,2,105.0,middle,26,0,1,6.181
228186117,luohu,1,0,28.0,low,12,1,1,5.0
228067099,luohu,3,2,89.0,middle,31,1,1,8.0899
228449031,luohu,3,2,87.0,middle,7,0,1,5.3856
228084438,luohu,2,1,71.5,high,1,1,1,5.4545
226999309,luohu,3,2,92.84,middle,20,1,0,5.5795
228379140,luohu,1,0,15.0,low,33,0,1,4.0
228850304,luohu,3,2,98.6,low,32,1,1,6.4706
228968046,luohu,2,2,84.1,middle,9,1,1,6.0642
228816449,luohu,3,2,104.4,low,28,1,1,4.6743
226560224,luohu,2,1,71.0,middle,25,1,1,3.5563
226981724,luohu,2,2,72.0,middle,29,0,1,4.0278
228553094,luohu,1,1,38.7,low,24,1,1,7.3643
228904523,luohu,1,0,29.0,high,7,1,1,11.0345
228807793,luohu,4,2,177.7,low,32,1,1,6.753
228207872,luohu,2,2,63.0,middle,25,1,1,7.1429
227690415,luohu,3,2,106.0,middle,32,1,1,9.1038
228925692,luohu,4,2,167.43,middle,10,0,1,8.0631
228992686,luohu,3,2,94.4,low,24,1,1,7.1822
228811736,luohu,4,2,125.5,middle,26,0,1,7.012
228852619,luohu,1,1,35.4,middle,31,1,1,5.3828
227774041,luohu,2,2,76.03,middle,29,1,0,4.8665
228668620,luohu,3,2,87.7,high,32,0,1,7.0468
228920547,luohu,1,1,43.7,middle,23,1,1,5.6064
228255065,luohu,2,1,78.0,middle,7,1,1,5.0
228286221,luohu,3,2,130.0,low,15,1,1,6.6154
228723804,luohu,2,2,59.58,low,32,1,1,7.1333
228947976,luohu,2,2,77.9,middle,7,1,1,5.3915
228693016,luohu,3,2,101.0,low,26,0,1,5.0395
228459742,luohu,2,2,63.1,low,32,1,1,5.309
226213833,luohu,3,2,92.6,middle,26,0,1,4.9676
228907682,luohu,2,2,75.7,low,27,0,1,6.8428
228941116,luohu,1,1,43.9,low,30,1,1,5.3759
228912064,luohu,3,2,84.7,middle,32,1,1,3.778
228560693,luohu,2,1,59.0,low,33,0,1,5.0508
227695805,luohu,3,2,81.0,middle,7,1,1,4.284
228595514,luohu,1,1,26.0,low,31,1,1,14.6154
227980775,luohu,2,1,70.54,middle,19,1,0,5.3161
228902353,luohu,2,2,53.0,middle,30,0,0,5.6604
227993284,luohu,2,2,61.51,high,29,1,1,5.8852
227627386,luohu,3,1,103.0,middle,8,0,1,4.3689
228918351,luohu,3,2,86.0,middle,45,0,1,6.0465
226605487,luohu,2,2,57.2,middle,24,0,1,5.1573
228281660,luohu,1,1,25.95,high,17,0,1,9.8266
227563530,luohu,1,1,37.71,high,32,1,1,6.2318
228378722,luohu,1,0,38.0,middle,7,1,1,5.1316
228993723,luohu,1,0,28.6,middle,33,1,1,6.2238
228990671,luohu,2,1,91.23,middle,43,0,1,3.9461
228285857,luohu,1,1,31.45,high,7,0,1,6.0413
228288310,luohu,3,2,106.0,high,26,0,1,6.0189
228757470,luohu,3,2,115.0,middle,26,1,1,7.7304
227614925,luohu,1,1,46.11,high,30,1,1,5.964
228255017,luohu,2,2,50.28,high,32,1,1,8.3532
228420650,luohu,5,2,206.0,middle,51,1,1,9.9515
227978508,luohu,2,2,91.81,low,18,1,0,5.7728
226874998,luohu,2,1,52.0,high,28,1,1,4.0385
228633972,luohu,2,2,86.0,low,32,1,1,4.5233
228993340,luohu,3,2,120.65,high,36,0,1,9.9461
226672896,luohu,3,2,93.0,high,8,1,1,4.1398
228993293,luohu,1,1,38.01,low,31,1,1,8.1557
228254993,luohu,3,1,74.0,low,32,1,1,7.8378
227693318,luohu,2,2,59.2,middle,33,1,1,6.0473
227872825,luohu,3,2,109.9,low,30,1,1,5.687
228066796,luohu,2,1,53.0,middle,26,0,1,3.7358
228994199,luohu,3,2,109.0,middle,33,0,1,5.8593
227385936,luohu,2,2,69.3,low,18,1,0,4.733
227455787,luohu,2,2,72.27,middle,20,1,0,5.4656
228745305,luohu,2,2,50.28,high,32,1,1,8.3532
227979287,luohu,3,1,69.45,low,33,0,1,5.8315
227514068,luohu,7,3,214.0,high,32,0,1,9.2897
227873669,luohu,3,1,45.0,high,30,1,1,4.5556
228806532,luohu,1,1,43.9,high,32,1,1,6.3781
228811674,luohu,4,2,125.5,middle,26,0,1,7.5697
228594421,luohu,2,2,63.2,middle,29,0,1,5.3481
228874350,luohu,2,2,54.75,middle,22,1,1,4.2922
228891116,luohu,1,1,41.0,middle,24,1,1,6.6341
228344728,luohu,1,1,35.0,middle,25,1,1,9.1429
228853234,luohu,1,0,33.3,high,22,1,1,5.4354
228847470,luohu,2,2,76.0,high,7,1,1,5.1711
227355577,luohu,1,1,44.4,low,8,0,1,5.4054
228648592,luohu,2,2,49.3,low,26,1,0,5.9026
228932420,luohu,2,2,68.0,high,26,0,1,4.9706
228526588,luohu,3,1,88.0,low,26,1,1,9.0909
228446790,luohu,3,2,87.0,high,24,1,1,5.7471
228599487,luohu,2,2,76.0,middle,34,1,1,5.1053
228192228,luohu,3,2,86.0,middle,6,0,1,5.814
228817312,luohu,2,2,64.6,high,32,1,1,4.7678
228140639,luohu,1,1,37.8,middle,35,1,1,5.4233
228584574,luohu,3,2,94.0,low,8,1,1,5.2128
228358461,luohu,2,1,44.0,low,23,1,1,4.0909
228648628,luohu,2,2,71.02,low,19,1,0,5.773
227323262,luohu,3,2,109.5,low,30,1,1,7.7626
227831318,luohu,3,2,92.94,middle,33,1,1,5.3798
228149549,luohu,2,2,62.0,middle,25,1,1,6.2581
226956734,luohu,3,2,105.8,high,32,1,1,8.3176
227540052,luohu,2,1,48.6,low,22,1,1,6.2757
228719830,luohu,2,2,65.7,low,32,1,1,8.3714
228806407,luohu,2,2,59.3,middle,30,1,1,6.4924
228750069,luohu,2,2,95.2,middle,48,1,1,8.7185
228415025,luohu,2,1,51.7,high,33,1,1,4.9903
228973240,luohu,4,2,140.22,high,12,1,1,10.6975
226910256,luohu,2,2,56.2,middle,30,1,1,4.7153
228564173,luohu,2,1,51.47,low,35,1,1,5.9258
228851841,luohu,3,2,104.4,high,32,1,1,4.4636
226559335,luohu,2,2,59.0,middle,32,1,1,4.8441
228989858,luohu,1,0,28.8,middle,20,1,1,6.5972
226621764,luohu,3,2,83.0,low,31,1,1,6.6265
228808412,luohu,4,2,150.0,middle,9,1,1,5.44
228685565,luohu,3,2,81.0,middle,7,0,1,6.0494
227596025,luohu,2,1,62.0,high,48,1,0,5.6129
228481407,luohu,3,1,101.0,high,32,1,1,4.9406
227684345,luohu,2,1,60.22,high,32,1,1,6.7752
228991853,luohu,2,1,78.11,low,33,1,1,7.4254
226221603,luohu,1,1,37.8,middle,35,1,1,4.5503
228847566,luohu,1,1,42.5,high,33,0,1,4.2353
227671199,luohu,1,1,41.82,middle,32,1,1,6.4562
228835114,luohu,3,2,102.0,middle,46,0,0,5.3922
227737021,luohu,3,2,90.21,high,30,1,1,4.3787
228816601,luohu,3,1,121.0,middle,28,1,1,5.8595
228929247,luohu,2,1,51.0,middle,25,1,1,5.0
228106598,luohu,2,2,124.51,middle,24,1,0,6.2646
228207496,luohu,2,1,62.7,high,28,1,1,6.1404
227999585,luohu,2,1,43.88,high,33,0,1,7.247
228041560,luohu,1,0,38.64,high,29,1,1,3.9337
228989767,luohu,2,1,64.58,high,25,1,1,6.9681
228820482,luohu,1,0,20.0,middle,19,1,1,4.6
228136597,luohu,2,2,77.4,middle,33,1,1,4.5866
228839220,luohu,3,2,68.8,middle,30,0,0,6.6134
228578959,luohu,2,2,69.5,middle,32,1,1,6.259
228929291,luohu,2,2,60.0,low,15,0,0,1.2667
228884486,luohu,4,2,131.6,low,32,1,1,8.9666
228797209,luohu,1,1,42.19,middle,26,0,1,10.666
225893928,luohu,2,1,43.0,high,24,1,1,4.4186
227751550,luohu,2,2,76.0,high,7,1,1,7.3684
228924338,luohu,3,2,115.44,low,31,0,1,9.5288
228747092,luohu,3,2,89.5,low,29,0,1,1.2514
227806961,luohu,3,2,93.54,middle,7,1,1,6.0936
227962349,luohu,3,2,92.0,high,44,0,1,5.6196
228947287,luohu,2,2,72.6,middle,32,0,1,5.3581
228936112,luohu,1,1,38.82,middle,30,0,1,5.2808
228907659,luohu,3,2,97.28,middle,32,1,1,5.9416
228816566,luohu,3,2,107.0,middle,38,0,1,6.4299
228906127,luohu,4,2,133.0,middle,9,0,1,5.3759
228839131,luohu,4,3,173.15,high,11,0,0,6.9304
228775766,luohu,1,1,41.1,high,7,1,1,10.5839
227244548,luohu,3,2,80.2,high,47,1,0,5.985
228992926,luohu,1,0,43.36,middle,36,0,1,2.7675
228850945,luohu,2,1,68.7,middle,32,0,1,6.5502
227292961,luohu,2,1,72.0,middle,29,0,1,4.0
228748213,luohu,1,1,35.5,middle,28,1,1,8.8732
228414838,luohu,1,1,38.82,middle,30,0,1,5.2808
228841839,luohu,2,2,68.8,high,11,1,1,5.0581
228669520,luohu,3,2,95.0,high,7,1,1,5.6842
228919273,luohu,3,2,86.0,low,45,0,1,5.814
228869365,luohu,3,2,98.8,middle,8,1,1,4.5142
228807521,luohu,3,2,93.1,middle,7,0,1,4.2965
228236782,luohu,2,2,68.0,low,30,0,1,5.1471
228715543,luohu,1,0,25.0,high,29,0,1,14.0
228429123,luohu,2,2,71.12,high,1,0,1,5.9055
228069093,luohu,3,2,109.0,high,33,0,1,5.8593
228882324,luohu,2,1,58.16,middle,33,0,1,7.1355
228921349,luohu,1,0,44.8,middle,27,1,1,3.9062
228607059,luohu,2,1,40.3,middle,25,0,1,4.4665
227664042,luohu,1,1,38.0,high,28,1,1,5.3947
226609232,luohu,1,1,38.3,high,12,0,1,6.1619
228853884,luohu,2,1,61.1,middle,24,1,1,5.4828
228366859,luohu,2,2,67.58,low,32,1,1,6.6588
228553177,luohu,2,2,60.01,high,33,1,1,7.0822
228596226,luohu,3,2,92.1,high,30,1,1,3.5613
228481328,luohu,2,2,79.1,high,25,0,1,5.158
228816645,luohu,3,2,86.0,middle,45,0,1,6.5116
228746976,luohu,2,1,40.3,middle,21,0,1,4.9628
228194085,luohu,2,2,83.8,high,11,0,1,6.5632
228882602,luohu,3,2,97.0,high,32,1,1,6.8041
227737852,luohu,2,1,61.4,low,9,0,1,5.6678
228967942,luohu,3,2,97.42,high,32,1,1,6.3642
228419412,luohu,1,1,38.8,low,31,1,1,5.799
227638733,luohu,3,2,101.0,middle,28,1,1,5.4455
227623812,luohu,3,2,84.5,middle,7,1,1,6.6036
228885278,luohu,4,2,133.5,middle,32,1,1,8.839
228296020,luohu,2,2,88.7,high,18,1,0,5.7497
228556149,luohu,1,1,35.0,high,7,1,1,9.8571
228445372,luohu,2,1,51.7,low,33,1,1,4.2553
226243651,luohu,2,1,57.3,middle,33,1,1,6.2827
228652449,luohu,1,1,38.7,middle,26,0,1,4.9096
228765539,luohu,3,2,86.0,middle,38,0,1,7.2442
228852788,luohu,2,2,71.36,high,31,1,1,6.8386
228809346,luohu,1,1,44.61,low,30,1,1,5.38
226400759,luohu,2,1,46.0,high,23,1,1,5.3261
228839340,luohu,3,2,106.94,high,18,1,0,5.1431
228918461,luohu,1,0,33.1,low,41,0,1,6.284
228414041,luohu,3,2,88.4,high,29,1,1,5.5995
228519339,luohu,3,2,88.0,middle,32,1,1,5.6818
228737522,luohu,1,1,53.3,high,29,0,1,3.621
228550428,luohu,3,2,88.7,middle,33,0,0,1.4656
228990487,luohu,2,2,68.5,low,16,1,1,5.7664
228745258,luohu,1,1,35.0,high,7,1,1,10.1714
228984852,luohu,2,2,92.94,middle,32,1,1,5.3798
228584936,luohu,1,1,35.0,middle,24,1,1,7.2
228719834,luohu,4,2,85.2,low,32,1,1,9.9765
228867405,luohu,3,2,90.0,middle,28,1,1,1.6222
226083468,luohu,2,1,66.4,middle,31,1,1,5.3916
227891438,luohu,3,2,73.5,middle,6,0,1,6.8027
227871414,luohu,2,2,133.0,high,31,0,1,4.2857
227966883,luohu,2,1,62.0,high,48,1,0,5.9677
228648625,luohu,1,1,42.58,low,18,1,0,4.9319
228817148,luohu,4,2,160.2,middle,5,1,1,6.0924
228003904,luohu,2,2,69.0,middle,45,0,0,5.7681
226791985,luohu,3,2,94.0,middle,22,1,1,3.883
228992366,luohu,2,2,73.6,middle,32,0,1,6.0326
228863559,luohu,2,2,58.0,low,8,0,1,6.6897
226974737,luohu,3,2,85.08,middle,18,1,0,5.7123
228840823,luohu,1,1,35.0,middle,33,1,1,5.1429
228560550,luohu,1,1,53.0,low,33,1,1,4.9057
228879473,luohu,2,2,66.68,low,32,1,1,6.5987
228890060,luohu,3,2,55.0,low,33,0,0,6.0
228872301,luohu,2,1,74.0,high,32,1,1,6.0811
227678777,luohu,3,2,85.82,low,18,1,0,4.4628
226400547,luohu,4,2,133.0,middle,18,1,1,4.4361
228924111,luohu,1,1,36.0,high,41,0,1,6.2778
227684355,luohu,2,2,61.21,high,32,1,1,6.6656
227993405,luohu,1,0,30.03,high,29,1,1,5.994
228809500,luohu,2,2,74.0,middle,32,1,1,5.4054
227184013,luohu,2,2,52.0,high,28,1,1,3.7692
227689438,luohu,3,2,80.4,high,10,1,1,4.7139
227187385,luohu,1,1,53.9,middle,30,1,1,8.3228
228919468,luohu,3,2,148.0,low,32,1,1,6.6081
228464975,luohu,1,2,43.0,middle,30,1,1,11.1628
228533423,luohu,3,1,88.9,low,35,0,1,5.7368
227693910,luohu,1,0,32.0,low,24,1,1,7.0312
228991986,luohu,1,0,28.95,middle,24,1,1,6.8394
228874338,luohu,1,1,38.4,high,27,1,1,5.2083
228553284,luohu,2,2,67.3,middle,31,1,1,6.6865
227671316,luohu,1,1,39.6,low,32,1,1,7.0202
228162793,luohu,4,2,113.1,middle,23,1,1,5.1724
228909330,luohu,2,1,75.3,middle,33,0,1,6.3745
228850235,luohu,2,2,69.0,high,46,0,0,5.7246
226981742,luohu,2,2,78.9,middle,32,1,1,6.1217
228207153,luohu,1,1,38.4,middle,31,1,1,5.8854
228765405,luohu,2,2,65.7,middle,32,1,1,8.4475
226507963,luohu,2,2,68.33,high,28,1,0,5.1954
228845063,luohu,3,2,142.0,low,34,1,1,7.3944
226609187,luohu,1,1,41.0,middle,32,1,1,3.9024
227716407,luohu,3,2,88.55,high,47,1,0,6.7758
227888391,luohu,3,1,121.0,middle,28,1,1,5.6942
228770019,luohu,1,0,31.8,high,30,1,1,5.2201
227487505,luohu,1,1,39.0,low,33,1,1,5.1282
228749874,luohu,2,2,63.9,high,32,1,1,9.4914
227720775,luohu,2,1,66.0,high,15,0,1,1.303
223971695,luohu,2,2,59.2,high,39,0,1,4.8986
228481524,luohu,2,1,62.5,high,32,1,1,9.76
228937885,luohu,3,2,87.6,middle,38,0,1,6.5982
228445535,luohu,1,0,31.0,low,29,0,1,9.8387
228584330,luohu,3,2,69.0,middle,45,0,1,5.942
228815690,luohu,2,1,37.99,high,31,1,1,7.8968
228408046,luohu,2,1,72.0,high,32,1,1,4.4444
228251162,luohu,3,2,105.2,middle,29,0,1,7.9373
226243502,luohu,1,0,42.1,high,24,1,1,5.1069
227370923,luohu,2,2,69.0,middle,31,0,1,5.0
227888292,luohu,3,1,121.0,middle,28,1,1,5.7769
228964917,luohu,1,0,28.8,low,28,1,1,7.9861
228846458,luohu,2,2,78.0,high,31,1,1,5.2821
228723581,luohu,3,2,103.3,middle,34,1,1,5.4985
228552213,luohu,2,1,38.0,middle,24,1,1,4.6053
228978334,luohu,1,2,46.41,middle,34,1,1,5.1282
228906253,luohu,3,2,144.69,low,48,1,1,9.3303
228982828,luohu,3,2,86.87,low,31,1,1,12.4324
228987294,luohu,2,1,57.5,high,28,1,1,3.9826
228186589,luohu,2,2,68.0,middle,29,1,1,4.3382
228807034,luohu,1,0,26.0,high,22,1,1,6.3462
228559762,luohu,2,2,70.0,middle,9,0,1,1.2714
228723696,luohu,1,1,33.57,low,32,1,1,7.2982
227355642,luohu,3,2,88.0,middle,33,1,1,4.9432
228099688,luohu,1,0,30.8,low,24,1,1,5.487
228163395,luohu,1,1,35.5,high,32,1,1,4.7042
227619333,luohu,1,1,43.86,middle,32,1,1,6.4979
228659483,luohu,1,1,41.86,high,33,0,1,5.3751
228783574,luohu,4,2,139.19,middle,24,1,1,4.8854
227663499,luohu,1,1,43.0,low,24,1,1,5.4767
228446062,luohu,2,2,73.64,middle,32,0,1,5.4997
228410470,luohu,5,3,209.9,high,29,0,1,8.08
228653666,luohu,3,2,88.0,high,28,1,1,4.6085
226418085,luohu,1,1,51.0,middle,23,0,1,4.1176
228811365,luohu,4,2,120.0,middle,9,0,1,5.4167
228986519,luohu,3,2,67.6,middle,32,1,1,7.4408
228867692,luohu,3,2,88.2,middle,31,1,1,1.7687
228874357,luohu,1,1,31.0,high,32,1,1,5.4839
228910561,luohu,1,1,38.89,high,32,1,1,7.0969
228445271,luohu,2,2,76.0,high,7,1,1,7.1053
228824142,luohu,2,1,69.1,middle,47,0,0,5.5832
228776068,luohu,2,2,36.0,middle,27,0,1,2.6667
228921141,luohu,2,1,63.6,high,41,0,1,5.6604
228943600,luohu,2,1,68.9,high,35,1,1,5.3991
228092068,luohu,2,2,62.0,high,25,1,1,6.0968
228940933,luohu,2,1,48.0,high,24,1,1,4.3333
228344716,luohu,2,2,73.0,middle,7,0,1,7.6712
228481577,luohu,2,1,57.88,low,34,1,1,5.9606
226415892,luohu,3,2,101.0,low,26,0,1,5.1485
228696235,luohu,1,0,24.9,high,24,1,1,8.4337
228981327,luohu,2,1,77.2,high,31,1,1,6.4119
228654954,luohu,2,2,107.33,high,51,0,1,5.3573
228869284,luohu,2,2,57.9,low,8,0,1,6.7012
228388929,luohu,3,2,106.0,middle,38,0,1,6.4151
228269483,luohu,1,1,35.0,low,33,1,1,5.1429
228807682,luohu,3,2,105.8,middle,32,1,1,8.4972
228797147,luohu,3,2,112.04,middle,32,1,1,7.4081
227411474,luohu,3,1,52.21,middle,33,0,1,6.0621
227798484,luohu,1,1,38.69,low,21,0,1,4.9108
228882236,luohu,1,1,41.0,middle,32,1,1,11.8293
228745479,luohu,3,2,74.0,high,8,1,1,6.0541
228208552,luohu,1,1,50.0,low,31,1,1,5.2
228806253,luohu,2,1,71.96,high,34,1,1,6.2535
227444626,luohu,3,1,86.37,high,32,0,1,4.1681
228737913,luohu,1,1,38.9,high,31,1,1,8.7404
227363789,luohu,1,1,28.35,high,22,1,1,5.6437
228900871,luohu,3,2,142.01,high,32,1,1,7.3868
227379619,luohu,2,2,74.78,middle,29,1,0,4.8409
228851481,luohu,3,2,101.0,middle,28,1,1,5.198
228873072,luohu,2,2,70.3,high,38,0,1,6.5434
228769193,luohu,1,1,39.34,middle,32,1,1,5.0839
228879663,luohu,2,2,60.79,middle,16,1,0,5.593
228634013,luohu,3,2,100.0,high,32,1,1,5.28
228925850,luohu,3,1,72.0,low,88,0,1,5.5556
228838604,luohu,3,2,97.04,low,8,1,0,4.4312
227445025,luohu,2,2,57.2,middle,24,0,1,4.6329
227970578,luohu,2,2,71.0,middle,30,1,1,5.6056
228919791,luohu,2,2,61.6,high,24,1,1,7.9221
228881919,luohu,3,2,63.0,middle,34,1,1,8.7302
228928793,luohu,3,2,106.0,middle,25,1,1,8.9623
228974464,luohu,3,1,116.48,low,33,1,1,5.4087
228437680,luohu,2,1,51.7,middle,24,1,1,7.9304
228989255,luohu,2,2,70.0,middle,38,0,1,6.4286
228296067,luohu,2,2,69.28,middle,18,1,0,5.0231
228738451,luohu,1,1,41.0,middle,29,0,1,8.9756
227690381,luohu,5,2,142.97,high,32,1,1,11.5409
227993484,luohu,2,2,72.9,high,31,1,1,6.5844
228305100,luohu,4,2,126.0,middle,36,0,1,5.9524
228941671,luohu,2,2,73.31,high,7,1,1,8.43
226854964,luohu,2,1,62.6,high,33,1,1,5.0799
228480602,luohu,1,1,48.0,middle,29,0,1,4.5833
226926241,luohu,2,2,68.6,middle,26,0,1,4.3003
227684334,luohu,1,0,27.73,high,29,1,1,6.4118
228881444,luohu,2,1,49.1,high,8,1,1,11.4053
227979552,luohu,1,1,51.0,middle,33,0,1,4.7451
228305623,luohu,4,2,126.26,middle,44,0,1,5.9401
228556161,luohu,2,2,63.0,middle,25,1,1,8.7302
228986562,luohu,4,2,158.3,middle,32,1,1,7.1889
226857509,luohu,2,1,45.69,middle,31,1,1,4.2679
228494390,luohu,3,2,80.2,low,18,1,0,5.586
227751564,luohu,1,1,29.2,low,7,1,1,8.5616
228713137,luohu,2,2,70.0,middle,35,0,1,6.5
228349480,luohu,1,1,23.58,high,32,1,1,7.6336
228752244,luohu,3,2,94.3,middle,8,1,1,5.7264
227516764,luohu,1,1,58.4,high,39,0,1,4.1096
227592546,luohu,2,2,69.5,low,39,1,0,5.7266
228423324,luohu,3,2,85.0,low,32,1,1,4.5647
228883151,luohu,2,1,56.97,low,31,1,1,6.0558
228837988,luohu,2,2,70.0,high,28,0,0,1.2857
228165472,luohu,2,2,64.2,middle,24,1,1,8.0997
228869924,luohu,1,0,31.92,middle,24,1,1,6.109
228555327,luohu,2,1,72.0,high,34,1,1,4.9583
228808044,luohu,3,2,148.9,low,32,1,1,6.5144
228723664,luohu,1,1,38.0,low,24,1,1,6.5789
228553112,luohu,2,1,64.9,middle,24,1,1,7.396
228832735,luohu,4,2,86.21,middle,32,0,1,6.1478
228408075,luohu,3,2,85.0,middle,32,1,1,4.3529
228807092,luohu,2,2,70.0,high,7,0,1,4.9286
228882740,luohu,3,2,105.8,high,32,1,1,8.3176
228464790,luohu,1,0,29.4,high,31,0,1,6.2925
227598189,luohu,5,2,148.55,low,3,0,0,8.6166
227131400,luohu,2,2,62.0,middle,8,1,1,5.3226
228109294,luohu,4,2,122.4,high,32,0,1,6.5359
228874340,luohu,3,2,95.7,high,33,1,1,5.7471
227700822,luohu,3,1,114.22,high,31,0,1,4.8065
228662839,luohu,2,1,51.81,middle,33,0,1,7.9135
228849430,luohu,2,1,52.0,middle,15,0,1,3.75
228649844,luohu,2,1,52.35,low,24,1,1,7.4059
228600124,luohu,3,2,107.0,high,28,1,1,4.6542
227962699,luohu,2,1,62.0,middle,30,1,1,7.2581
226400928,luohu,3,1,81.0,middle,32,1,1,5.5556
227404200,luohu,1,1,38.0,low,24,1,1,7.2368
225859507,luohu,1,0,21.6,low,29,1,1,6.8519
226315021,luohu,2,2,68.6,middle,26,0,1,4.2566
227693184,luohu,1,0,27.47,low,29,1,1,5.8973
228863580,luohu,2,1,38.1,middle,17,0,1,9.4488
228990870,luohu,1,1,39.0,low,32,1,1,6.6667
226296041,luohu,1,1,46.89,middle,31,1,1,5.0245
226800218,luohu,1,1,38.3,high,12,0,1,5.1927
228853286,luohu,2,1,61.44,middle,6,1,1,6.3477
228223550,luohu,1,0,23.0,high,31,0,1,4.3043
228986663,luohu,2,1,49.7,middle,28,1,1,4.3461
228846684,luohu,4,2,78.0,high,7,0,1,5.0282
228837038,luohu,1,1,34.99,high,32,1,1,4.7728
226835804,luohu,6,2,195.0,low,7,1,1,6.4103
228961856,luohu,2,2,63.0,middle,8,1,0,5.3651
225969828,luohu,1,0,35.4,high,31,1,1,5.6497
228857744,luohu,3,2,100.5,low,9,1,1,6.6269
228288208,luohu,2,2,68.4,low,38,0,1,5.8333
228464810,luohu,4,2,86.0,high,8,0,1,5.0
228723826,luohu,3,2,61.8,high,31,1,1,7.767
228812426,luohu,3,2,87.41,high,32,1,1,10.0675
227380872,luohu,1,1,42.8,low,30,1,1,10.8878
228943206,luohu,3,2,92.0,high,44,0,1,6.7391
228803762,luohu,3,1,75.0,middle,2,1,1,6.6667
228751124,luohu,3,2,95.0,middle,39,0,1,9.2632
226451709,luohu,3,2,103.19,middle,47,1,0,6.5898
228974609,luohu,3,2,115.0,middle,26,1,1,7.7304
228849538,luohu,2,1,50.7,middle,24,1,1,8.4418
228595537,luohu,3,2,115.0,high,25,1,1,8.2609
228932296,luohu,2,2,62.0,middle,25,1,1,7.5806
226417824,luohu,3,1,77.0,low,34,0,1,5.0649
228592350,luohu,2,1,52.0,high,15,1,1,6.3077
228980844,luohu,3,2,88.14,low,26,1,1,9.848
228297375,luohu,3,2,87.5,high,38,0,1,7.6571
228816590,luohu,1,1,36.5,middle,24,1,1,7.5342
228850254,luohu,4,2,127.1,high,26,0,1,6.4516
228282274,luohu,2,2,81.6,low,11,0,1,4.8407
227856888,luohu,2,2,58.5,middle,33,0,1,5.5556
228962651,luohu,2,1,62.81,low,32,1,1,4.6012
